program_path,revenue,quantity,null_hits,count_of_order
SEM > Natural Search: Google > SEM > SEO > Email,36.556989247311826,1,69,1
Email > Natural Search: Google > Email > Natural Search: Google > SEM,116.43870967741935,1,69,1
Natural Search: Google > Display > Natural Search: Google > Display > Email > Natural Search: Google,90.72043010752688,1,70,1
absent > SEM > Natural Search: DuckDuckGo > SEM,126.30107526881719,1,70,1
Natural Search: Google > SEM > Email > SEM > Natural Search: Google,195.99999999999997,1,326,1
absent > Natural Search: Google > absent > SEM > Social,52.255913978494618,1,72,1
Natural Search: Google > SEM > Natural Search: Google > SEM > absent > SEM,220.42795698924729,1,72,1
Social > SEM > Social > Natural Search: Google > SEM,150.53548387096774,1,73,1
Display > SEM > Natural Search: Google > Display,12.901075268817204,1,73,1
Natural Search: Yahoo! > SEO,174.06451612903223,1,587,1
Email > SEO > Email > SEM > Email,112.90107526881719,1,843,1
Natural Search: Google > SEO > Natural Search: Google > Email > SEM,75.266666666666666,1,332,2
absent > Display > Social > Display,36.556989247311826,1,77,1
SEM > Natural Search: Google > absent > Natural Search: Google,161.28817204301075,1,333,1
Email > Display > SEO,159.91397849462365,1,333,1
Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google > SEM,164.62150537634409,1,335,1
Email > SEM > Display > SEM > Email,118.2774193548387,1,81,1
Display > absent > Display,112.75053763440859,1,850,1
Natural Search: Yahoo! > Natural Search: DuckDuckGo > Natural Search: Yahoo! > Natural Search: DuckDuckGo,161.28817204301075,1,83,1
Natural Search: Google > Display > Natural Search: Google > SEM > Natural Search: Google > Display,87.739784946236554,1,84,1
Natural Search: Bing > Display > Natural Search: Bing > Display,64.513978494623657,1,85,1
Natural Search: Google > SEM > Social > SEM > Social,249.54838709677421,1,85,1
Natural Search: Google > Social > SEM > Social,200.51612903225805,1,341,1
SEM > Display > SEM > Email > SEM > Email,141.352688172043,1,86,1
Natural Search: Google > SEM > Email > Social,124.72903225806451,1,86,1
Social > Email > Social,112.1290322580645,1,342,1
Natural Search: Google > SEO > SEM > Natural Search: Google > SEM,112.90107526881719,1,342,1
Display > SEM > Social,109.54838709677418,1,342,1
Natural Search: Google > Display > SEM > Natural Search: Google > SEM > Natural Search: Google,286.96774193548384,1,87,1
SEM > Display > SEM > Social > SEM > Display,118.6774193548387,1,87,1
Natural Search: Google > Social > Natural Search: Google > SEM > Natural Search: Google,75.266666666666666,1,343,1
absent > SEM > Social > SEM > Display,83.741935483870961,1,89,1
Display > SEM > Email > SEM > Email > SEM > Email,255.763440860215,1,345,1
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,202.87096774193546,1,602,1
SEM > SEO > SEM > Social > SEM,228.16129032258064,1,91,1
absent > SEM > Natural Search: Google > SEO > SEM,270.19354838709677,1,604,1
Natural Search: Google > SEM > SEO > SEM > SEO,210.7505376344086,1,94,1
absent > SEO > Email > SEO,123.86881720430107,1,862,1
Social > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,84.731182795698913,1,95,1
SEM > Social > SEM > Natural Search: Google > SEM > Email,172.04086021505375,1,95,1
Natural Search: Google > Display > Natural Search: Google > Display > SEM > Natural Search: Google,69.193548387096769,1,96,1
SEM > absent > Natural Search: Yahoo!,70.965591397849465,1,96,1
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Display > SEM,265.45161290322579,1,98,1
absent > SEM > Social > Natural Search: Google,108.38709677419354,1,355,1
Natural Search: Google > Email > SEO > Natural Search: Google > Email,12.901075268817204,1,355,1
SEM > Natural Search: Google > SEM > SEO > Natural Search: Google,32.255913978494625,1,356,1
absent > Display > SEM > Natural Search: Google,295.0322580645161,1,356,1
Display > Natural Search: Bing > Display,109.74193548387096,1,101,1
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Display,76.763440860215042,1,102,1
Natural Search: Google > Social > Natural Search: Google > Social > SEM,167.61290322580643,1,102,1
Social > SEM > Natural Search: Bing,118.2774193548387,1,102,1
Natural Search: Google > Display > Natural Search: Google > SEM > Display > Natural Search: Google,77.030107526881707,1,104,1
Natural Search: Google > SEM > Natural Search: Google > SEM > SEO > SEM > SEO,112.90107526881719,1,104,1
Email > Display > Email > Display,75.266666666666666,1,106,1
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,115.18279569892472,1,618,1
SEM > Natural Search: Google > SEM > Natural Search: Google > Display > Natural Search: Google,7.5247311827956986,1,364,1
absent > Natural Search: Bing > SEM > Display,161.28817204301075,1,111,1
Natural Search: Google > SEO > Natural Search: Google > Social,156.98709677419353,1,367,1
absent > SEM > Natural Search: Google > SEO > SEM > Natural Search: Google,245.03225806451613,1,113,1
Social > SEO,109.54838709677418,1,369,1
SEM > Natural Search: Yahoo! > Natural Search: Google > Natural Search: Yahoo!,123.56989247311827,1,114,1
SEM > Social > Natural Search: Bing,107.52473118279569,1,114,1
Email > Natural Search: Yahoo! > Email,75.266666666666666,1,371,1
Natural Search: Google > SEM > Social > Natural Search: Google > Social,125.58924731182795,1,117,1
Natural Search: Bing > absent > SEM,114.40645161290323,1,117,1
absent > Natural Search: Yahoo! > SEO,510.021505376344,1,373,2
absent > Natural Search: Google > Natural Search: Yahoo!,75.266666666666666,1,118,1
Natural Search: Google > absent > Natural Search: Google > SEM > Natural Search: Google,134.19139784946236,1,374,2
absent > SEO > SEM > SEO,145.23655913978493,1,120,1
absent > SEM > Natural Search: Google > SEM > SEO,447.87096774193543,1,121,1
Natural Search: Yahoo! > SEM > Natural Search: Yahoo! > SEM > Natural Search: Yahoo! > SEM > Natural Search: Yahoo!,236.5569892473118,1,121,1
SEM > absent > Display > SEM > Display > Natural Search: Google,82.6774193548387,1,122,1
Natural Search: Google > absent > Natural Search: Google > Display,64.513978494623657,1,122,1
SEO > SEM > SEO,154.32258064516128,1,379,1
absent > SEM > Display > Email,90.193548387096769,1,635,1
Email > SEM > Email > SEM > Email,70.965591397849465,1,2173,1
SEM > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google > SEM,81.718279569892474,1,126,1
absent > SEO > Email > SEO > Email,6.6645161290322577,1,382,1
Natural Search: Google > SEM > Natural Search: Google > Email > Natural Search: Google,342.55913978494624,1,1919,1
Natural Search: Google > SEM > Natural Search: Google > Social > Natural Search: Google > SEM,223.51612903225802,1,128,1
Natural Search: Google > Display > SEM > Display > SEM > Display,110.7505376344086,1,128,1
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Email > SEM,118.2774193548387,1,129,1
Social > Natural Search: Google > Social > SEM,112.1290322580645,1,130,1
SEM > Display > Natural Search: Google > Display,285.52688172043008,1,386,1
SEM > Natural Search: Google > SEM > SEO > Natural Search: Google > SEM,129.03010752688172,1,131,1
Display > SEM > Display > SEM > Display > SEM > Display,153.76129032258063,1,643,1
Display > Natural Search: Google > SEM > Natural Search: Google > Display > SEM,354.83655913978492,1,133,1
Social > SEM > Social > Display,64.513978494623657,1,134,1
SEM > Display > Social,117.27956989247312,1,390,1
Email > Natural Search: Google > SEO > Email,337.4408602150537,1,135,1
Natural Search: DuckDuckGo > Natural Search: Bing,419.80645161290317,1,136,1
Natural Search: Google > Email > SEO > Natural Search: Google,211.93978494623653,1,392,1
Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google,53.761290322580642,1,394,1
SEM > absent > SEM > Email,64.513978494623657,1,139,1
Display > absent > Natural Search: Google,97.709677419354833,1,139,1
absent > Natural Search: DuckDuckGo > SEM > Natural Search: DuckDuckGo,268.81505376344086,1,139,1
Natural Search: Bing > SEO > Natural Search: Bing,192.53763440860212,1,397,1
SEM > Natural Search: Google > SEO > SEM > Natural Search: Google,192.12903225806448,1,653,1
absent > SEM > absent > SEM > absent > SEM,121.47311827956989,1,144,1
absent > Email > SEO,635.88172043010741,1,1937,3
absent > Social > absent > Social,251.47311827956986,1,146,1
absent > Natural Search: Google > SEM > Natural Search: Google > Email > Natural Search: Google,161.28817204301075,1,147,1
SEM > Natural Search: Google > SEM > Natural Search: Google > Email,153.76129032258063,1,147,1
Natural Search: Google > Social > SEM > Social > SEM,313.93763440860209,1,150,1
absent > SEM > Social > SEM > Natural Search: Bing,12.040860215053764,1,151,1
Natural Search: Google > Display > Natural Search: Google > SEM > Display,211.48387096774192,1,151,1
Display > Natural Search: Bing > Display > SEM,73.419354838709666,1,152,1
absent > SEM > Display > absent,109.54838709677418,1,154,1
Email > SEM > Natural Search: Google > Email,120.6817204301075,1,923,1
Email > SEM > Social,182.79354838709676,1,412,1
absent > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Display,199.87096774193546,1,157,1
Email > Natural Search: Google > SEM > Display,172.04086021505375,1,157,1
Natural Search: Bing > absent > Natural Search: Bing > SEM,60.21290322580645,1,157,1
SEM > absent > SEM > Social,300.51612903225805,1,158,1
SEM > Display > SEM > Natural Search: Google > Display,83.741935483870961,1,158,1
Email > SEO > Natural Search: Google,5.3741935483870957,1,926,1
absent > Email > absent > Email,75.266666666666666,1,928,1
Natural Search: Google > SEM > Social > Natural Search: Google,310.56989247311827,1,929,2
Display > SEM > Display > SEM > Display > SEM > Display > SEM > Display > SEM,134.72043010752688,1,162,1
Natural Search: Google > Social > Display,137.29032258064515,1,165,1
Email > Natural Search: Google > SEM > Email > SEM > Email,555.09462365591389,1,168,1
Display > SEM > Display > SEM > Natural Search: Google,144.38709677419354,1,171,1
Social > absent,114.40645161290323,1,427,1
Natural Search: Bing > SEM > Email,292.29032258064518,1,939,1
absent > Email > SEO > Email,161.28817204301075,1,1964,1
SEM > Natural Search: Google > SEM > Natural Search: Yahoo!,75.266666666666666,1,173,1
absent > Email > absent,36.556989247311826,1,177,1
SEM > Display > Natural Search: Google > SEM > Display,174.34408602150538,1,178,1
Display > Social,76.741935483870961,1,434,2
absent > Social > Natural Search: Google > Social > Natural Search: Google,53.761290322580642,1,179,1
SEM > Email > SEO,34.406451612903226,1,691,1
Natural Search: Google > Display > Email,332.64516129032256,1,948,1
Natural Search: Google > Email > SEM > Natural Search: Google > SEM > Natural Search: Google,112.90107526881719,1,187,1
Natural Search: Google > SEO > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,75.266666666666666,1,699,1
absent > SEM > SEO > Email,73.116129032258058,1,188,1
SEM > Natural Search: Yahoo! > SEM > Display,278.19354838709671,1,190,1
Email > Natural Search: DuckDuckGo,75.266666666666666,1,191,1
Natural Search: DuckDuckGo > absent,295.6559139784946,1,1215,1
SEM > Display > SEM > Display > Natural Search: Google,130.45161290322579,1,193,1
SEM > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google,8.6,1,193,1
absent > Natural Search: DuckDuckGo > SEM,116.51612903225805,1,194,1
absent > Natural Search: Google > SEO > SEM > Natural Search: Google,270.19354838709677,1,194,1
absent > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,242.45161290322579,1,197,1
SEM > Display > SEO,70.965591397849465,1,197,1
absent > Natural Search: Bing > SEM > Natural Search: Bing > SEM,228.25806451612902,1,198,1
Natural Search: Google > Social > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,146.87956989247311,1,454,1
Email > Natural Search: Google > SEM > Natural Search: Google > Email > Natural Search: Google > SEM,53.761290322580642,1,201,1
Natural Search: Google > Email > Display,109.54838709677418,1,457,1
SEM > Natural Search: Google > SEM > absent > SEM > Natural Search: Google > SEM,108.25806451612902,1,203,1
Natural Search: Google > Social > SEM > Natural Search: Google,112.1290322580645,1,718,2
absent > Natural Search: Google > SEM > Social,180.62795698924728,1,207,1
SEM > SEO > Social,274.01075268817203,1,209,1
Natural Search: Google > SEM > Social > Natural Search: Google > SEM,128.81720430107526,1,465,1
SEM > Natural Search: Bing > Display,36.556989247311826,1,214,1
SEM > Email > Social,94.064516129032242,1,472,1
Natural Search: Google > Display > SEM > Display > Natural Search: Google,254.10752688172039,1,221,1
SEM > SEO > Email > SEO,107.52473118279569,1,222,1
Natural Search: Google > Social > Natural Search: Google > Social > Natural Search: Google > Social > Natural Search: Google,283.62365591397844,1,223,1
absent > Natural Search: Google > absent > Natural Search: Google > SEM > Natural Search: Google,161.28817204301075,1,224,1
SEM > Natural Search: Google > SEM > Email > Natural Search: Google,6.4494623655913967,1,226,1
Natural Search: Google > SEM > SEO > SEM > Natural Search: Google,363.30107526881716,1,229,1
Natural Search: Yahoo! > Natural Search: Google > Natural Search: Yahoo!,232.12903225806451,1,744,1
Natural Search: Google > SEM > Natural Search: Google > Social > Natural Search: Google > Social,275.26666666666665,1,236,1
Social > SEM > Social > SEM > Social > SEM,139.78279569892473,1,748,1
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Social,182.79354838709676,1,238,1
Email > SEO > Email > SEO,5.3741935483870957,1,1007,3
Natural Search: Google > Social > SEM > Display,83.741935483870961,1,240,1
SEM > Social > SEM > Social > Natural Search: Bing,92.470967741935482,1,241,1
SEM > Display > Email > SEM,109.54838709677418,1,249,1
SEM > Natural Search: Google > Email > SEM > Natural Search: Google > SEM,108.25806451612902,1,249,1
SEM > SEO > Email > Natural Search: Google > SEM > Natural Search: Google,270.81720430107526,1,249,1
SEM > Display > Natural Search: Google > SEM > Natural Search: Google > SEM,127.6236559139785,1,252,1
absent > Natural Search: Google,167301.99999999991,1281,157942,807
